reason,song,source_kind,source_file,bar_number,source_label_path,matched_pdf,detected_crops,source_labels,packaged_song_bars
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,78,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar078.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,79,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar079.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,80,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar080.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,81,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar081.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,82,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar082.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,83,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar083.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,84,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar084.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,85,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar085.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,86,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar086.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,87,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar087.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,88,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar088.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,89,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar089.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,90,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar090.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,91,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar091.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,92,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar092.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,93,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar093.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,94,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar094.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,95,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar095.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,96,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar096.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,97,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar097.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,98,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar098.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,99,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar099.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,100,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar100.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,101,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar101.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,102,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar102.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,103,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar103.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,104,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar104.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,105,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar105.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,106,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar106.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,107,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar107.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,108,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar108.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,109,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar109.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,110,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar110.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,111,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar111.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,112,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar112.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,113,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar113.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,114,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar114.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,115,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar115.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,116,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar116.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,117,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar117.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,118,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar118.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,119,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar119.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,120,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar120.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,121,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar121.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,122,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar122.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,123,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar123.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,124,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar124.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,125,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar125.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,126,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar126.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,127,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar127.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,128,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar128.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,129,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar129.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,130,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar130.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,131,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar131.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,132,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar132.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,133,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar133.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,134,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar134.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,135,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar135.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,136,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar136.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,137,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar137.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,138,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar138.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,139,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar139.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,140,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar140.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,141,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar141.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,142,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar142.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,143,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar143.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,144,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar144.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,145,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar145.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,146,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar146.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,147,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar147.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,148,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar148.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,149,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar149.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,150,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar150.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,151,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar151.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,152,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar152.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,153,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar153.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,154,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar154.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
crop_label_count_mismatch,The Trees Drum Tab by Rush Oct 20 2025,gp7,ml/data/songsterr/guitar_pro/The Trees Drum Tab by Rush Oct 20 2025.gp,155,ml/data/labels/The Trees Drum Tab by Rush Oct 20 2025_bar155.json,ml/data/songsterr/pdf/The Trees Drum Tab by Rush _ Songsterr Tabs with Rhythm.pdf,0,159,0
